country_code,country_name,income_group,region,country_group,bs_bti_q12_1,bs_bti_q15_1,bs_bti_q2_1,bs_bti_q2_3,bs_bti_q3_1,bs_bti_q3_2,bs_bti_q7_2,bs_bti_q8_2,fh_fiw_cl_rating,fh_fiw_pr_rating,ibp_obs_obi,idea_gsod_v_21_05,idea_gsod_v_22_16,oecd_epl_regular,oecd_epl_temporary,oecd_pmr_2018_1_3,oecd_pmr_2018_1_4,oecd_pmr_2018_2_1,oecd_pmr_2018_2_2_1,oecd_pmr_2018_2_2_2,rise_ee_1,rise_ee_2,rise_ee_3,rise_ee_4,rise_ee_4_3,rise_ee_5,rise_ee_6,rise_ee_7,rise_ee_8,rise_ee_9,rise_re_1,rise_re_2,rise_re_3,rise_re_4,rise_re_7,rwb_pfi_index,vdem_core_v2cacamps,vdem_core_v2clacfree,vdem_core_v2clacjstm,vdem_core_v2clacjstw,vdem_core_v2cldiscm,vdem_core_v2cldiscw,vdem_core_v2clrspct,vdem_core_v2cseeorgs,vdem_core_v2csreprss,vdem_core_v2dlengage,vdem_core_v2juaccnt,vdem_core_v2juhcind,vdem_core_v2juncind,vdem_core_v2lgcrrpt,vdem_core_v2lgqugen,vdem_core_v2peapsecon,vdem_core_v2peapsgen,vdem_core_v2peapspol,vdem_core_v2peasjpol,vdem_core_v2peasjsoecon,vdem_core_v2pepwrgen,vdem_core_v2pepwrses,vdem_core_v2pepwrsoc,vdem_core_v2stcritrecadm,vdem_core_v2x_cspart,vdem_core_v2x_execorr,vdem_core_v2x_gender,vdem_core_v2x_pubcorr,vdem_core_v2xcl_prpty,vdem_core_v2xlg_legcon,wb_aspire_adequacy_benefits,wb_aspire_coverage,wb_debt_transp_index,wb_gfdb_oi_01,wb_gtmi_cgsi,wb_gtmi_dcei,wb_gtmi_gtei,wb_gtmi_pfm_mis,wb_gtmi_psdi,wb_lpi_lp_lpi_cust_xq,wb_pefa_pi_2016_05,wb_pefa_pi_2016_07,wb_pefa_pi_2016_08,wb_pefa_pi_2016_10,wb_pefa_pi_2016_11,wb_pefa_pi_2016_12,wb_pefa_pi_2016_13,wb_pefa_pi_2016_14,wb_pefa_pi_2016_15,wb_pefa_pi_2016_16,wb_pefa_pi_2016_17,wb_pefa_pi_2016_18,wb_pefa_pi_2016_19,wb_pefa_pi_2016_20,wb_pefa_pi_2016_21,wb_pefa_pi_2016_22,wb_pefa_pi_2016_23,wb_pefa_pi_2016_24,wb_pefa_pi_2016_25,wb_pefa_pi_2016_26,wb_pefa_pi_2016_27,wb_pefa_pi_2016_28,wb_pefa_pi_2016_29,wb_pefa_pi_2016_30,wb_spi_census_and_survey_index,wb_spi_std_and_methods,wb_wbl_entrepreneurship,wb_wbl_labor,wb_wbl_social,wdi_sepretcaqzs,wdi_seprmenrltczs,wdi_seprmtcaqzs,wdi_sesecenrltczs,wdi_sesectcaqzs,wdi_shstaanvczs,wdi_shstabrtczs,wdi_spregbrthzs,wjp_rol_1,wjp_rol_2,wjp_rol_2_2,wjp_rol_3_1,wjp_rol_3_2,wjp_rol_3_4,wjp_rol_4_3,wjp_rol_4_4,wjp_rol_4_5,wjp_rol_4_6,wjp_rol_4_7,wjp_rol_4_8,wjp_rol_6,wjp_rol_6_2,wjp_rol_6_6,wjp_rol_7_1,wjp_rol_7_5,wjp_rol_7_6,wjp_rol_7_7,wjp_rol_8_1,wjp_rol_8_2,wjp_rol_8_4,wdi_nygdppcapppkd,log_gdp,vars_anticorruption_avg,vars_climate_avg,vars_digital_avg,vars_hrm_avg,vars_leg_avg,vars_mkt_avg,vars_pfm_avg,vars_pol_avg,vars_social_avg,vars_transp_avg
SAS,South Asia,NA,NA,1,0.45833333333333337,0.40740740740740744,0.7777777777777778,0.5555555555555556,0.48148148148148145,0.5925925925925926,0.4444444444444444,0.5185185185185186,0.5,0.5833333333333333,0.4459893623474715,0.33,0.7147766323024055,NA,NA,NA,NA,NA,NA,NA,0.7,1,0.7083333587646484,0.125,0.01,0.49565216075991,0.3333333333333333,0.4583333206176758,0.4166666793823242,0.17857143161248193,0.6,0.3333333206176758,0.47807018882349916,0.45,0.01,0.5243736045646241,0.3961048260060146,0.5314204139900072,0.5924057971014491,0.5386528214236919,0.6788293535235875,0.6733451799200354,0.4315513915679251,0.6063259966138218,0.5357066134724567,0.5614461686130219,0.48902198635329797,0.668143150484013,0.6641376132698511,0.30567087845968716,0.01,0.43072655418756645,0.5092670117217233,0.6260608856088561,0.56186,0.6235283781409242,0.5426629160806375,0.5726212176449144,0.5985985301657837,0.6157248157248156,0.6327387198321092,0.3946775844421698,0.6991471215351812,0.4445904954499495,0.7777777777777778,0.6658359293873313,NA,NA,0.5723472668810288,0.6267490145583197,0.739795918367347,0.45499999999999996,0.6276041666666667,0.9615384615384616,0.73,0.40740740740740744,0.5,0.5,0.3333333333333333,0.25,0.41666666666666663,0.3333333333333333,0.5833333333333333,0.3333333333333333,0.16666666666666666,0.38,0.6666666666666666,0.5,0.75,0.5,0.6666666666666666,0.01,0.5,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.4,0.5,0.16666666666666666,0.7414583125,0.4539473684210527,0.75,0.652014652014652,0.8363970588235294,0.8126819070683008,NA,0.8688357352420557,NA,0.8775850664637348,0.48484848484848464,0.9046434494195689,0.8841657810839532,0.4935897435897435,0.3062500000000001,0.3451819988463793,0.36600373029658373,0.5235728713401022,0.5141456864227063,0.32972885002894614,0.5529754017361609,0.6376024538056804,0.36134821120678995,0.5608068045947743,0.4105580591930674,0.4102112676056338,0.36314994255376076,0.5126582278481012,0.27880827848544754,0.17533505398206622,0.2679214879913797,0.32454696026844476,0.4232063110613872,0.4016720201455748,0.35905053873282494,NA,NA,0.3628677801811135,0.4222266954528051,0.6585611531910133,0.5280143985682145,0.42900374638914396,0.5694316519655972,0.4386075647014077,0.5425048050996184,0.5715610226411355,0.46094233008137275
SSD,South Sudan,Low income,Sub-Saharan Africa,0,0.125,0.1111111111111111,0.01,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.01,0.01,0.15567209842403876,0.01,0.33676975945017185,NA,NA,NA,NA,NA,NA,NA,0.01,0.01,0.01,0.01,0.01,0.15652173497681368,0.01,0.01,0.01,0.01,0.3,0.125,0.03289473684210526,0.01,0.01,0.4625713222525427,0.3041959043391092,0.19945753033547464,0.34933333333333333,0.3064079792321356,0.3514851485148514,0.3469272915741151,0.14047947092863047,0.3621363706325997,0.3048028233849931,0.3269556870900656,0.3068991660348749,0.33449691991786445,0.43808938719090773,0.1713297232250301,0.2,0.079343365253078,0.30503120718526416,0.16434501845018454,0.33608000000000005,0.14228606571780006,0.3440850132833255,0.2582573824279985,0.10565715262348321,0.257985257985258,0.2671563483735571,0.10522006141248721,0.47078891257995736,0.17411526794742166,0.2490566037735849,0.20560747663551404,NA,NA,0.01,NA,0.14285714285714285,0.1,0.05208333333333333,0.38461538461538464,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1328335,0.25,0.75,0.6886446886446886,0.6139705882352942,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05308852948868243,0.15955479523809524,0.19758838114855995,NA,NA,NA,NA,NA,NA
ESP,Spain,High income,Europe & Central Asia,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.6217784589253156,0.67,0.7938144329896908,NA,NA,0.7170370250221696,0.6210924862537314,0.8333333283662796,0.7724288689436557,0.2222061400928934,1,1,0.875,0.75,1,0.6956521289154814,0.8,0.7916666412353516,0.75,0.9523809969830683,1,1,0.7587719565943668,0.55,1,0.7790870751674522,0.5326364026922527,0.7660528194147038,0.8888405797101449,0.8853668533952727,0.820646476412347,0.8723234118169703,0.7689446128410031,0.9077112513467754,0.880466472303207,0.7966405375139977,0.6713874147081123,0.7735406277500734,0.8549531561972048,0.6310770156438026,0.75,0.6983584131326949,0.9279951286344954,0.9527675276752767,0.89024,0.8467316816025301,0.7428035630567276,0.7419978126139264,0.7554606050247822,0.7552825552825553,0.9038824763903462,0.9543500511770727,0.9844349680170577,0.9674418604651163,0.9863731656184487,0.8180685358255452,NA,NA,NA,0.38881613069519716,0.913265306122449,0.81,0.8697916666666666,1,0.94,0.7777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958333375,1,1,1,1,1,NA,1,NA,1,NA,0.998341625207297,1,0.717948717948718,0.715625,0.86790342279732,0.7562872898661738,0.6646262030215914,0.7404894371106334,0.8405425484072143,0.7167306712054198,0.8567809290700295,0.8719781167141577,0.804258300907846,0.7355256283180471,0.7183098591549296,0.7891235120374791,0.6930379746835442,0.8118290478509701,0.4908686492968614,0.45705935851873086,0.7753126062040757,0.6636459740483897,0.6492298242096688,0.7281889130235802,48373.0455699185,10.786698027860483,0.8115234878646941,NA,0.9362780695578231,NA,NA,NA,NA,NA,NA,0.7186362777847428
LKA,Sri Lanka,Lower middle income,South Asia,0,0.375,0.40740740740740744,0.7407407407407408,0.5925925925925926,0.48148148148148145,0.7037037037037037,0.4444444444444444,0.48148148148148145,0.5,0.5,0.384849757751328,0.67,0.7457044673539518,NA,NA,NA,NA,NA,NA,NA,0.7777777862548828,1,0.7083333587646484,0.125,0.01,0.49565216075991,0.3333333333333333,0.3472222137451172,0.4166666793823242,0.35342261797057933,0.6,0.625,0.5877192848607113,0.45,0.01,0.45150086827090047,0.5011886008878705,0.4914204139900072,0.5604347826086956,0.5485722093182129,0.6835468841001746,0.7065896638531022,0.42248553320473964,0.5580421733107589,0.4796992481203008,0.5432090865461526,0.5340106141015921,0.6403930771487241,0.7146367685455384,0.26444043321299643,0.01,0.45314637482900133,0.5164789161211752,0.5824723247232473,0.36068000000000006,0.5382182393252504,0.5271448663853727,0.6194312796208531,0.5669800034182191,0.6142857142857142,0.6474291710388248,0.2691914022517912,0.71727078891258,0.5114256825075835,0.8649895178197065,0.5312564901349948,NA,NA,0.5723472668810288,0.5294671894287432,0.6989795918367347,0.59,0.7135416666666666,0.6923076923076923,0.85,0.37037037037037035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845166625,0.5131578947368421,0.75,0.5,0.8841911764705883,0.5112842992375098,NA,0.8587032952445568,NA,0.7940644933626416,NA,NA,NA,0.45192307692307687,0.39375,0.5589121870453532,0.42134901425950105,0.4405726619530975,0.4750718746101747,0.32676093432818754,0.5763958503769766,0.6748168580630743,0.34875259660869296,0.6286533063838621,0.5210583562750469,0.4119718309859155,0.4364119970830951,0.4873417721518987,0.31382744235918736,0.17711113598599504,0.2546087003801041,0.34575945436008015,0.440442670628444,0.341329852505613,0.4760162807843686,13752.836740386,9.529000390207777,0.37504390301109325,0.45094546469196917,0.7241691556480487,0.46861537884462234,0.4761095050562176,0.5618738921748633,NA,0.5146228727617319,0.5792517806633675,0.4623686617148203
KNA,St. Kitts and Nevis,High income,Latin America & Caribbean,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0.8666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21428571428571427,0.02,0.21875,0.6923076923076923,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228749875,0.27631578947368424,0.75,0.44322344322344315,0.9227941176470589,0.06387770831981082,NA,0.6582523806108237,NA,0.5243649342393618,NA,1,NA,0.5641025641025641,0.6062500000000001,0.9000137780611231,0.15760052193931556,0.3982144822903281,0.4439783092039126,0.6198538528241786,0.6392951105799805,0.7236778810824329,0.7613359809529782,0.6572057949264426,0.6660172679762169,0.602112676056338,0.695829245644316,0.620253164556962,0.7497923833467764,0.5706209933213995,0.41740669161151295,0.7123315871918371,0.4595915920977066,0.6022349530273106,0.7319382753341384,31270.6888200244,10.35043647835204,NA,NA,0.2836202757518797,NA,NA,NA,NA,NA,NA,NA
LCA,St. Lucia,Upper middle income,Latin America & Caribbean,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4996784565916399,NA,0.43367346938775514,0.28,0.30729166666666674,0.7692307692307693,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.520166625,0.4605263157894738,0.75,0.9963369963369962,0.8272058823529411,NA,NA,0.8192290765888977,NA,0.6872160931630547,NA,NA,NA,0.5416666666666667,0.59375,0.8756576688921738,0.22024079495822615,0.5082144738131213,0.46242429134349383,0.5193266098675432,0.632699433259425,0.7798267890894484,0.5831139587413522,0.642016072386578,0.625889832903449,0.5739436619718309,0.6592640585899178,0.6962025316455696,0.6626950316381983,0.5010595018437488,0.32183201277228846,0.7623032661049324,0.3755832893815761,0.36943099557644804,0.7217687012841648,24252.4688588491,10.096273699795818,NA,NA,0.4923316153687791,NA,NA,NA,NA,NA,NA,NA
MAF,St. Martin (French part),High income,Latin America & Caribbean,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCT,St. Vincent and the Grenadines,Upper middle income,Latin America & Caribbean,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4424437299035369,NA,0.3979591836734694,0.04,0.2916666666666667,0.6923076923076923,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286499875,0.34210526315789475,0.75,0.5201465201465201,0.9044117647058825,NA,NA,0.8068075232631287,NA,0.5926839305124922,NA,NA,NA,0.5448717948717948,0.659375,0.8439323987604415,0.18936117269645167,0.584124953057468,0.5363452916443473,0.6345197542183163,0.5814497124048095,0.8930535538237369,0.7768894401554913,0.6579437562411515,0.5652368591197275,0.5000000000000001,0.6752288668663732,0.5411392405063291,0.7115389428009863,0.44908450232544483,0.39115578336537943,0.7867910450676384,0.4849330034320983,0.655604516544596,0.6258185919572317,18714.198849353,9.837037811479577,NA,NA,0.36364619769960616,NA,NA,NA,NA,NA,NA,NA
SDN,Sudan,Low income,Sub-Saharan Africa,0,0.08333333333333334,0.07407407407407408,0.07407407407407408,0.3333333333333333,0.03703703703703703,0.1111111111111111,0.18518518518518517,0.2962962962962963,0.16666666666666666,0.01,0.01572670595600952,0.01,0.6323024054982818,NA,NA,NA,NA,NA,NA,NA,0.8222222137451172,0.1666666603088379,0.1666666603088379,0.125,0.5,0.07826086748840684,0.01,0.01,0.01,0.01,0.6,0.5833333206176757,0.01,0.01,0.01,0.35751054328950627,0.43073177717313477,0.3298786581013562,0.29875362318840576,0.3443093318759393,0.5080081537565521,0.42997186435658225,0.2548360429870488,0.4855163921810067,0.46306582783489336,0.34205727083666615,0.29231235784685367,0.3962158990906424,0.44297342958070957,NA,0.01,0.33439732482140144,0.34830263358197594,0.28030442804428046,0.33760000000000007,0.3682129678439642,0.20796999531176746,0.5626686110098432,0.22358571184412926,0.1501930501930502,0.6784889821615949,0.2614124872057318,0.2699360341151386,0.4070778564206269,0.2589098532494759,0.288681204569055,NA,NA,0.01,NA,0.14795918367346939,0.25,0.19791666666666669,0.5384615384615384,0.18,0.22222222222222224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3248335,0.15789473684210528,0.75,0.0036630036630036543,0.09558823529411764,NA,NA,NA,NA,NA,NA,NA,NA,0.26495726495726496,0.2625,0.31560779931670163,0.17713644535832027,0.1961458500985233,0.3280035808892053,0.2861932909451861,0.4195619598502519,0.47593569071373215,0.1311660175488674,0.47180063350897444,0.09349225036497662,0.21126760563380287,0.40889131381385324,0.17721518987341772,0.03827673365199328,0.3225527663572496,0.41387046309431424,0.094471821495119,0.4325952328341235,0.395431555807707,0.23160547318766664,1871.58911132813,7.5345431411337875,NA,0.19971769098763806,0.20172081743644826,0.23698322701962748,0.2707938870151259,NA,NA,0.19489099329183096,0.38245512541295223,0.19340251646041168
SUR,Suriname,Upper middle income,Latin America & Caribbean,0,NA,NA,NA,NA,NA,NA,NA,NA,0.7999999999999999,0.8333333333333334,NA,0.33,0.9587628865979382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76556685685934,0.5863955320063011,0.7204568165596004,0.6969565217391305,0.6671676458532586,0.8415841584158414,0.8088257070931437,0.49338660788095895,0.9104201939356626,0.7945066748503913,0.6877299632058871,0.2740257771038666,0.6780874156644178,0.6937183228382736,0.5516546329723225,0.01,0.505813953488372,0.7178794337037601,0.7271217712177122,0.34572,0.5900105429625725,0.6884825754024065,0.621509296390813,0.6533584002734575,0.40094770094770094,0.8153200419727177,0.8382804503582395,0.8980810234541577,0.7573306370070778,0.8226415094339622,0.8390446521287642,NA,NA,NA,NA,0.2653061224489796,0.02,0.14583333333333334,0.6923076923076923,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.479166625,0.5000000000000001,0.5,0.7619047619047618,0.8272058823529411,0.9950078734846305,NA,0.9950460433959966,NA,NA,NA,NA,NA,0.3974358974358974,0.3500000000000001,0.5841981985768898,0.2958537556063512,0.24240923666750344,0.18370108380601557,0.3984299489901135,0.532716497478501,0.6925814276509449,0.3588855578233201,0.5938262278313905,0.3844000942942338,0.3802816901408451,0.49000645286522954,0.4082278481012657,0.364870145745543,0.26826063699480407,0.3921698061913965,0.14357150390830994,0.4612669296682016,0.6437480893128067,0.6517755273322775,19413.2971787064,9.873713531840133,0.5974544346405739,NA,0.3200612161564626,NA,NA,NA,NA,NA,NA,NA
SWE,Sweden,High income,Europe & Central Asia,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.9741944788133993,1,1,NA,NA,0.6518518103064925,0.9242184958203852,0.9166666641831398,0.754923427663012,0.9165955619272389,0.6222222137451172,0.9166666412353516,0.01,0.75,1,0.2782608555467461,0.13333333333333333,0.9027777862548828,1,0.8630952811768273,0.8,0.7083333587646484,0.3815789473684211,0.6166666793823242,1,0.937298437112379,0.7197193183445512,0.9062098501070663,0.8093623188405796,0.8573575625085395,0.7833430401863716,0.8199318821264623,0.906117387710113,0.8426966292134831,0.9599508976522941,0.8101423772196449,0.7062926459438968,0.938838369023174,0.9468591614191368,0.8853790613718412,0.01,0.8443532451740385,0.8973968640584563,0.9483394833948341,0.88932,0.7712177121771218,0.961400218784185,0.7943857090776522,0.6997094513758333,0.7913302913302913,0.958237145855194,0.9989764585465711,0.969722814498934,0.9838220424671386,0.9622641509433963,0.9995846313603324,NA,NA,NA,0.12256207456872666,0.7959183673469388,0.45,0.9010416666666667,0.7692307692307693,0.93,0.9259259259259258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9253333750000001,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,0.8910256410256411,0.9281250000000001,0.9821987450288056,0.8298043044395794,0.9839681489546939,0.9292929945185979,0.9753977305197145,0.86439465643033,0.9367353727902474,0.9835357684394279,0.875304854889242,0.7723185766533542,0.9084507042253522,0.915881130877747,0.9335443037974682,0.9047019348678549,0.8328161600295073,0.9190101476425143,0.7782876875539565,0.5654199270335347,0.8524669371133302,0.9364993919934631,63258.9079924002,11.05499123449756,0.9424367386526596,NA,0.9104586818027212,NA,NA,NA,NA,NA,NA,0.8334519853452541
CHE,Switzerland,High income,Europe & Central Asia,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,0.8969072164948454,NA,NA,0.5540740521239546,0.7221345013622914,0.7352941036224374,0.6105032835497184,0.8228303295612334,0.7555555725097656,1,1,0.625,0.5,0.965217365690351,0.4666666666666667,0.9166666412353516,0.75,0.26041667819732733,1,0.75,0.881578947368421,0.8166666412353516,1,0.8921793599603075,0.7430903623084635,0.8554175588865097,0.9084057971014492,0.9263560595709797,0.9009900990099009,0.9609062638827187,0.9418572609534307,0.8917962136370633,0.9350928341261316,1,0.797846853677028,0.8269287180991494,0.947473506373829,0.690734055354994,0.01,0.8888888888888887,0.8719744253311006,0.9265682656826569,0.8792,0.8866631523458091,0.8498515393030162,0.7617572001458258,0.8215689625705008,0.6884871884871885,0.9790136411332634,0.9928352098259979,0.9791044776119402,0.9929221435793731,0.9622641509433963,0.9387331256490136,NA,NA,NA,0.41512824927170894,0.6275510204081632,0.68,0.8385416666666666,0.6923076923076923,0.9,0.9629629629629628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958333375,0.8947368421052632,0.75,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82026.4087304591,11.31479653208547,NA,NA,0.8438325808360186,NA,NA,NA,NA,NA,NA,NA
SYR,Syrian Arab Republic,Low income,"Middle East, North Africa, Afghanistan & Pakistan",0,0.04166666666666666,0.01,0.1111111111111111,0.01,0.1111111111111111,0.1111111111111111,0.01,0.1111111111111111,0.01,0.01,NA,0.01,0.2268041237113402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16968494170181098,0.17806100529858226,0.17316202712348325,0.13075362318840575,0.2239923486815139,0.18945835760046587,0.16546719976306826,0.1738495453292918,0.17152531937817458,0.16498388829215893,0.1725483922572388,0.4335102350265353,0.2732766207098856,0.34602979573030257,0.15306859205776174,0.01,0.24259005927952576,0.3166007002587913,0.2046125461254613,0.32396,0.47851871375856614,0.18355993123925615,0.16970470288005832,0.1062382498718168,0.19196209196209196,0.09695697796432318,0.166632548618219,0.2987206823027719,0.1251769464105157,0.44800838574423485,0.12751817237798546,NA,NA,0.01,0.6424849281653816,0.19387755102040816,0.12,0.35937500000000006,0.6153846153846154,0.26,0.2592592592592593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1833335,0.2631578947368421,0.75,0.10256410256410253,0.3455882352941177,0.03776325062126506,NA,0.406845455169678,NA,0.35282709368412296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2519487891514501,0.23565807020999,NA,NA,NA,NA,NA,NA
STP,São Tomé and Príncipe,Lower middle income,Sub-Saharan Africa,0,NA,NA,NA,NA,NA,NA,NA,NA,0.8333333333333334,0.8333333333333334,0.3620103950032563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853587283402549,0.7224839400428266,0.6199999999999999,0.6140183085120918,0.8372160745486313,0.7796534873389604,0.7000551116009921,0.6960135447129445,0.7834893355838577,0.5312749960006399,0.5455344958301743,0.6552654737459666,0.670250345569037,0.6552346570397112,0.45,0.368141054871561,0.5911097579540265,0.6130996309963099,0.50752,0.48058337726234407,0.6765119549929676,0.5721837404301859,0.703127670483678,0.36960336960336954,0.7053515215110178,0.6141248720573184,0.8810234541577825,0.6115267947421638,0.8301886792452831,0.9113187954309451,NA,NA,0.3569131832797427,NA,0.29591836734693877,0.09,0.15104166666666666,0.6153846153846154,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25433325,0.3026315789473684,0.75,0.9047619047619049,0.9227941176470589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5480.43526105768,8.608939803988195,NA,NA,0.2647849725921948,NA,NA,NA,NA,NA,NA,NA
TWN,"Taiwan, China",High income,East Asia & Pacific,0,0.9166666666666667,0.925925925925926,1,1,1,1,1,1,1,1,NA,1,0.7663230240549828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.755891838253535,0.6858370327939282,0.7898643825838686,0.7618260869565217,0.7498292116409345,0.8541059988351776,0.900488671701466,0.8508955635161203,0.7913806372171772,0.8522633113395734,0.7747880339145736,0.6633510235026535,0.8235259606922851,0.6833666103517124,0.44419374247894106,1,0.8600091199270405,0.8501293956462171,0.8669741697416974,0.8158799999999999,0.8281497100685291,0.8406000937646506,0.7112650382792562,0.6939668432746539,0.7425061425061426,0.9418677859391397,0.9770726714431934,0.9392324093816632,0.8299292214357937,0.9161425576519917,0.8444444444444444,NA,NA,NA,0.9049657477276557,0.653061224489796,0.71,0.7916666666666667,0.7692307692307693,0.75,0.7407407407407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8326714684033436,NA,NA,NA,NA,NA,NA
